sample,label
NR_003287_____4|4222|diff,1
ENST00000554988_____1|275|same,0
ENST00000540040_____2|1371|diff,1
ENST00000604952_____1|1300|same,0
G069974__chr6___26730213____26743593_pos|393|same,0
NR_146151_____1|10130|same,0
NR_146154_____1|1306|same,0
NR_146118_____1|4662|diff,1
NR_046235_____3|4673|same,0
NR_046235_____3|9247|same,0
ENST00000554988_____1|571|same,0
ENST00000567527_____1|1144|same,0
ENST00000361390_____2|735|diff,1
ENST00000600213_____3|270|same,0
T343480|9217|same,0
promoter__chr6___27097263____27098863_pos|37|same,0
promoter__chr6___27575863____27577263_pos|244|same,0
enhancer__chr11___62853176____62855776_neg|1825|same,0
enhancer__chr14___32484892____32486692_neg|1571|same,0
enhancer__chr2___25244123____25245923_neg|775|same,0
NR_146144_____1|4607|same,0
NR_146144_____1|9219|same,0
NR_145822_____1|4657|diff,1
NR_146117_____1|4625|same,0
NR_146117_____1|9120|same,0
NR_146118_____1|1312|same,0
NR_046235_____3|9110|same,0
T059327|2806|same,0
G004492__chr1___145982791____146044553_pos|56603|same,0
enhancer__chr17___8119832____8122032_neg|1632|same,0
NR_146144_____1|6664|same,0
NR_146148_____1|1320|same,0
NR_146151_____1|4584|same,0
NR_146151_____1|4652|same,0
NR_146151_____1|6652|same,0
NR_145819_____1|4610|same,0
NR_145819_____1|6681|same,0
NR_145819_____1|9249|same,0
NR_145822_____1|1319|same,0
NR_046235_____3|6681|same,0
NR_003286_____4|662|same,0
NR_003287_____4|1325|same,0
ENST00000618589_____1|213|same,0
G033992__chr17___31543332____31560131_pos|6813|diff,1
G087360__chrM___14742____15537_neg|257|same,0
promoter__chr1___16859531____16861731_pos|706|same,0
promoter__chr13___26272263____26274663_pos|207|same,0
enhancer__chr12___96035560____96042360_pos|455|same,0
enhancer__chr2___235007878____235031878_pos|21060|same,0
enhancer__chr8___128025790____128027590_pos|1662|same,0
enhancer__chr13___44916465____44918865_neg|860|same,0
NR_146144_____1|10420|same,0
NR_146117_____1|6685|same,0
NR_146118_____1|1812|same,0
NR_046235_____3|4612|same,0
ENST00000499525_____1|505|same,0
ENST00000361567_____2|836|same,0
T253867|4877|same,0
G004418__chr1___145982791____146044553_pos|56603|same,0
G004258__chr1___145982791____146044553_pos|56603|same,0
G033557__chr17___22525330____22528852_neg|1773|same,0
G034943__chr17___53070787____53121704_neg|15344|same,0
G066586__chr5___86362259____86380595_neg|7702|same,0
promoter__chr5___140710047____140712847_pos|1285|same,0
promoter__chr16___3183598____3185398_neg|1187|same,0
promoter__chr17___8220232____8224432_neg|2118|same,0
enhancer__chr14___95523357____95535557_neg|1927|same,0
enhancer__chr5___181185388____181190188_neg|1255|same,0
NR_146117_____1|12252|diff,1
NR_146119_____1|669|same,0
ENST00000429798_____1|77|diff,1
ENST00000361899_____2|180|diff,1
G033992__chr17___8100551____8128648_pos|20367|same,0
G041621__chr19___33251079____33270810_neg|13255|same,0
promoter__chr16___3188998____3189998_pos|628|same,0
promoter__chr7___149331043____149334243_pos|79|same,0
enhancer__chr9___137640506____137644306_pos|597|same,0
enhancer__chr13___44916465____44918865_neg|902|same,0
NR_146152_____1|661|same,0
NR_145819_____1|9736|same,0
NR_145822_____1|4223|diff,1
NR_046235_____3|6961|same,0
NR_003286_____4|848|same,0
ENST00000366365_____2|236|same,0
ENST00000497519_____1|730|same,0
G033992__chr17___8100551____8128648_pos|18651|diff,1
promoter__chr6___27575863____27577263_pos|200|same,0
promoter__chr11___68452380____68460580_neg|354|same,0
promoter__chr12___97871160____97877960_neg|1797|same,0
promoter__chr2___197490586____197491186_neg|430|same,0
promoter__chr6___26312414____26314414_neg|1731|same,0
promoter__chr6___28757465____28759465_neg|1024|same,0
enhancer__chr16___70787695____70789095_pos|991|same,0
enhancer__chr8___67585257____67586057_neg|542|same,0
NR_146144_____1|5173|diff,1
NR_146151_____1|5161|diff,1
ENST00000361789_____2|93|diff,1
enhancer__chr3___51693704____51708504_neg|14005|same,0
NR_146144_____1|10382|same,0
NR_146151_____1|10370|same,0
NR_145819_____1|5185|diff,1
NR_145819_____1|10417|same,0
NR_145822_____1|2698|same,0
NR_146117_____1|10632|same,0
NR_146118_____1|2700|same,0
NR_003287_____4|2514|same,0
ENST00000362079_____2|277|diff,1
G004258__chr1___148522765____148739378_pos|6487|same,0
G084717__chr9___63918309____64082428_pos|129889|same,0
G084799__chr9___63918309____64082428_pos|129889|same,0
promoter__chr6___26554814____26555814_pos|449|same,0
promoter__chr6___27279863____27282063_neg|1715|same,0
enhancer__chr1___20301333____20303133_pos|1327|same,0
enhancer__chr2___61103457____61109457_pos|2564|same,0
enhancer__chr2___226714996____226724796_pos|7295|same,0
enhancer__chr6___31836265____31842465_pos|1203|same,0
enhancer__chr9___126431079____126435679_pos|3801|same,0
enhancer__chr1___16677931____16680731_neg|2384|same,0
enhancer__chr11___13322701____13328501_neg|2213|same,0
enhancer__chr3___57028692____57034492_neg|1184|same,0
NR_146144_____1|10591|same,0
NR_146148_____1|2691|same,0
NR_146152_____1|735|same,0
NR_146154_____1|2687|same,0
NR_145819_____1|10619|same,0
NR_146117_____1|6426|same,0
NR_003287_____4|2702|same,0
ENST00000563103_____1|220|same,0
ENST00000635274_____1|159|same,0
ENST00000514318_____1|274|diff,1
ENST00000581305_____1|126|same,0
G004258__chr1___148279544____148286961_pos|1892|same,0
G004418__chr1___148279544____148286961_pos|1892|same,0
G033992__chr17___22520709____22523110_pos|1401|same,0
G087360__chrM___9934____14148_neg|1315|diff,1
promoter__chr16___3171597____3174397_pos|444|same,0
promoter__chr10___23054659____23057659_neg|1800|same,0
enhancer__chr1___109314132____109315932_neg|1441|same,0
enhancer__chr6___27720663____27725263_neg|4058|same,0
enhancer__chr6___28692865____28695865_neg|2575|same,0
NR_146151_____1|12437|same,0
NR_146154_____1|2516|same,0
NR_145819_____1|2895|diff,1
NR_146119_____1|167|same,0
NR_046235_____3|540|diff,1
NR_046235_____3|10625|same,0
NR_046235_____3|12487|same,0
ENST00000361681_____2|432|same,0
ENST00000361624_____2|1356|same,0
G004492__chr1___147052481____147079745_pos|20815|same,0
G004418__chr1___147052481____147079745_pos|20815|same,0
G004492__chr1___148279544____148286961_pos|1892|same,0
G004397__chr1___148279544____148286961_pos|1892|same,0
G033992__chr17___22520709____22523110_pos|1937|diff,1
promoter__chr4___82892599____82895999_neg|110|diff,1
enhancer__chr1___23687136____23695536_pos|6062|same,0
enhancer__chr16___14853741____14853941_pos|68|same,0
enhancer__chr13___30668863____30676463_neg|2420|same,0
enhancer__chr6___7370169____7371969_neg|1185|same,0
enhancer__chr9___35657203____35663203_neg|5183|same,0
enhancer__chr9___127450079____127451479_neg|640|diff,1
HUERS____P1____int__chr4___182263932____182268471_pos|617|same,0
MIR__chr14___33736926____33737157_neg|70|same,0
NR_146151_____1|10579|same,0
ENST00000562158_____1|858|diff,1
ENST00000610159_____1|645|same,0
ENST00000638356_____1|306|same,0
G004492__chr1___145148375____145169518_pos|12726|same,0
G004258__chr1___147052481____147079745_pos|20815|same,0
promoter__chr6___27558863____27565863_pos|3316|same,0
enhancer__chr2___172469180____172472180_pos|2090|same,0
enhancer__chr21___44321620____44324220_pos|2505|same,0
enhancer__chr5___66575660____66577060_pos|1016|same,0
enhancer__chr2___127798286____127800886_neg|1887|same,0
enhancer__chr5___70487861____70488261_neg|327|same,0
enhancer__chr6___13572010____13574810_neg|882|same,0
MER57____int__chr1___160925971____160926495_neg|437|same,0
NR_145820_____1|855|same,0
NR_146117_____1|12496|same,0
NR_046235_____3|4071|diff,1
ENST00000562904_____1|1014|same,0
G053291__chr22___27663180____27675048_neg|8247|same,0
promoter__chr6___26553214____26554214_pos|900|same,0
enhancer__chr19___4911188____4914588_pos|927|same,0
enhancer__chr2___235596878____235600478_pos|3010|same,0
enhancer__chr15___72226551____72233151_neg|1974|diff,1
enhancer__chr16___30544677____30554877_neg|2883|same,0
NR_146144_____1|750|diff,1
NR_146117_____1|4182|same,0
ENST00000517961_____3|137|same,0
ENST00000568314_____1|461|same,0
ENST00000574245_____1|648|diff,1
T110092|2114|diff,1
G004418__chr1___145148375____145169518_pos|12727|same,0
G087360__chrM___9934____14148_neg|1221|diff,1
promoter__chr16___3171597____3174397_pos|507|same,0
enhancer__chr17___19505503____19509903_pos|2673|same,0
enhancer__chr4___153292548____153295948_pos|955|same,0
enhancer__chr1___173867016____173868416_neg|709|diff,1
enhancer__chr16___21448477____21466677_neg|9320|same,0
NR_146151_____1|6241|diff,1
NR_146151_____1|9029|same,0
ENST00000315707_____3|602|same,0
ENST00000530422_____1|284|same,0
ENST00000563103_____1|147|same,0
ENST00000361789_____2|835|diff,1
ENST00000536684_____2|231|diff,1
ENST00000536684_____2|971|diff,1
enhancer__chr8___1130186____1132186_pos|734|same,0
enhancer__chr12___124926548____124928348_neg|485|diff,1
enhancer__chr16___89360790____89361590_neg|266|same,0
MIRc__chr2___120793847____120793996_pos|95|same,0
NR_146144_____1|7220|same,0
NR_146144_____1|11682|same,0
NR_046235_____3|9005|diff,1
ENST00000563151_____1|1257|diff,1
ENST00000624617_____1|1130|diff,1
ENST00000536384_____2|871|same,0
ENST00000331336_____2|1775|same,0
G004418__chr1___145112696____145139985_pos|16540|same,0
G004418__chr1___145982791____146044553_pos|54267|same,0
G004418__chr1___145982791____146044553_pos|56660|diff,1
G004243__chr1___145465780____145486968_neg|11573|diff,1
G087360__chrM___14742____15537_neg|195|diff,1
promoter__chr11___17249301____17253301_pos|2094|same,0
promoter__chr6___26014614____26021214_pos|5845|same,0
promoter__chr6___27687863____27688863_pos|629|same,0
enhancer__chr11___62853176____62855776_neg|2418|diff,1
enhancer__chr7___5527717____5529717_neg|968|same,0
enhancer__chr7___26186530____26194730_neg|2815|same,0
NR_146144_____1|5666|same,0
ENST00000631190_____1|612|same,0
ENST00000526853_____1|576|same,0
ENST00000361739_____1|388|diff,1
ENST00000600213_____3|416|same,0
G087360__chrM___14742____15537_neg|355|same,0
promoter__chr2___240785437____240790637_neg|1562|same,0
enhancer__chr17___42697330____42698930_pos|737|same,0
enhancer__chr1___173867016____173868416_neg|1344|diff,1
enhancer__chr16___5093997____5097797_neg|615|same,0
enhancer__chr5___80651669____80651869_neg|76|same,0
enhancer__chr6___28895465____28897265_neg|932|same,0
NR_146152_____1|857|same,0
NR_145820_____1|777|same,0
NR_146119_____1|850|same,0
ENST00000581816_____1|979|diff,1
ENST00000553375_____1|162|diff,1
ENST00000361681_____2|285|diff,1
ENST00000361381_____2|619|diff,1
ENST00000540040_____2|220|diff,1
G033992__chr17___22520709____22523110_pos|2004|diff,1
G079578__chr8___13350111____13396493_pos|3364|same,0
G069975__chr6___26771600____26789215_neg|15627|same,0
G087360__chrM___7825____8970_neg|370|same,0
promoter__chr1___155313361____155314161_pos|78|same,0
promoter__chr1___248873755____248873955_pos|95|same,0
promoter__chr2___26178923____26183923_pos|1271|same,0
promoter__chr6___28655465____28660065_neg|1752|same,0
enhancer__chr2___24170523____24173723_pos|869|same,0
enhancer__chr2___27050924____27052524_pos|102|same,0
enhancer__chr2___233169446____233170446_pos|130|same,0
enhancer__chr21___36351362____36356962_neg|3483|same,0
enhancer__chr6___27649863____27655663_neg|4741|same,0
enhancer__chrX___22061640____22064840_neg|2650|same,0
NR_146144_____1|9092|same,0
NR_146146_____1|837|same,0
NR_146151_____1|2072|same,0
NR_146151_____1|9070|same,0
NR_146151_____1|9996|same,0
NR_145819_____1|916|diff,1
NR_146118_____1|2930|diff,1
NR_046235_____3|5682|diff,1
NR_046235_____3|10983|diff,1
ENST00000461832_____1|521|same,0
ENST00000419695_____1|236|diff,1
ENST00000618966_____1|1381|diff,1
ENST00000623595_____1|1691|diff,1
ENST00000565907_____1|355|same,0
ENST00000369158_____1|1290|same,0
ENST00000364688_____1|67|same,0
ENST00000617626_____1|23|same,0
T054530|5580|same,0
G087360__chrM___9934____14148_neg|2631|diff,1
promoter__chr17___8176032____8187032_pos|10891|diff,1
promoter__chr3___184364824____184365824_pos|490|same,0
enhancer__chr16___14285941____14286941_pos|32|diff,1
enhancer__chr22___29656011____29659211_pos|1935|same,0
enhancer__chr6___142253677____142259877_pos|3958|same,0
enhancer__chr12___53672482____53676882_neg|1719|same,0
L4_C_Mam__chr1___240459746____240460147_pos|23|same,0
NR_145819_____1|1085|diff,1
NR_145822_____1|1196|same,0
NR_146118_____1|361|same,0
ENST00000444503_____1|235|same,0
ENST00000565336_____1|466|diff,1
ENST00000479165_____1|1208|same,0
ENST00000618664_____1|91|same,0
ENST00000615427_____1|92|same,0
G041621__chr19___13168863____13206441_neg|9984|same,0
G087360__chrM___9934____14148_neg|765|same,0
promoter__chr10___68734631____68738031_pos|2540|same,0
promoter__chr6___28813665____28817265_neg|31|same,0
enhancer__chr1___234593208____234593808_pos|170|same,0
enhancer__chr14___32484892____32486692_pos|187|same,0
enhancer__chr6___27209863____27211863_pos|67|diff,1
enhancer__chr6___28725665____28726265_pos|349|same,0
enhancer__chr1___228623007____228624207_neg|524|same,0
enhancer__chr16___87821592____87835992_neg|5840|diff,1
enhancer__chr17___4186207____4187007_neg|715|same,0
enhancer__chr2___55252056____55269656_neg|16848|same,0
NR_146144_____1|1946|diff,1
NR_146144_____1|2075|same,0
NR_146154_____1|827|same,0
NR_146154_____1|860|diff,1
NR_145819_____1|7188|diff,1
NR_146117_____1|1086|diff,1
NR_146117_____1|10271|diff,1
ENST00000385135_____1|24|same,0
ENST00000428647_____1|840|diff,1
ENST00000454935_____1|1287|same,0
ENST00000605502_____1|420|same,0
ENST00000322028_____4|30|same,0
ENST00000613119_____1|91|same,0
T131412|5972|same,0
promoter__chr17___42437530____42440130_pos|1612|same,0
enhancer__chr17___3018206____3019806_pos|104|same,0
enhancer__chr1___228609607____228613007_neg|482|same,0
enhancer__chr17___82490840____82494840_neg|107|same,0
enhancer__chr2___121074684____121078684_neg|3325|same,0
enhancer__chr3___45142300____45170500_neg|10645|same,0
enhancer__chr6___26327814____26332214_neg|1914|same,0
enhancer__chr7___140385662____140390262_neg|3464|same,0
enhancer__chr8___58595733____58597933_neg|591|same,0
NR_146144_____1|6145|diff,1
NR_146144_____1|7271|same,0
NR_146151_____1|10218|diff,1
NR_145819_____1|6161|diff,1
NR_145822_____1|4326|diff,1
NR_146117_____1|920|same,0
NR_146117_____1|11320|same,0
NR_146118_____1|1155|diff,1
NR_046235_____3|2902|diff,1
NR_046235_____3|7291|same,0
NR_046235_____3|10565|same,0
ENST00000408840_____1|79|same,0
ENST00000384970_____1|31|same,0
ENST00000362317_____1|27|same,0
ENST00000384898_____1|30|same,0
ENST00000385255_____3|22|same,0
ENST00000384871_____1|23|same,0
ENST00000448463_____1|71|diff,1
ENST00000447221_____1|1150|diff,1
ENST00000618589_____1|108|diff,1
ENST00000592347_____5|3050|same,0
ENST00000490692_____1|2687|same,0
ENST00000618602_____1|92|same,0
G004258__chr1___145148375____145169518_pos|8776|same,0
G085213__chr9___78708733____78774740_pos|35561|same,0
promoter__chr16___3171597____3174397_pos|625|same,0
enhancer__chr2___69866660____69867660_pos|341|same,0
enhancer__chr1___228617407____228622007_neg|2759|same,0
enhancer__chr1___228627607____228631207_neg|801|same,0
enhancer__chr1___228634607____228636607_neg|1715|same,0
enhancer__chr1___228637607____228645207_neg|5843|same,0
enhancer__chr17___4552607____4555207_neg|228|same,0
enhancer__chr9___35657203____35663203_neg|5430|diff,1
NR_146117_____1|3369|diff,1
NR_146117_____1|4085|diff,1
NR_146117_____1|6165|same,0
NR_046235_____3|3369|diff,1
ENST00000385289_____1|30|same,0
ENST00000384891_____1|33|same,0
ENST00000385043_____1|21|same,0
ENST00000384853_____1|35|same,0
ENST00000385011_____1|26|same,0
ENST00000384999_____1|24|same,0
ENST00000385238_____1|23|same,0
ENST00000385200_____3|32|same,0
ENST00000385135_____1|64|same,0
ENST00000455071_____1|1606|same,0
ENST00000605886_____1|1236|diff,1
ENST00000608028_____1|2012|same,0
ENST00000384034_____2|44|diff,1
ENST00000383858_____1|69|same,0
ENST00000383861_____1|68|same,0
ENST00000383925_____1|69|same,0
ENST00000384659_____1|68|same,0
ENST00000615842_____1|68|same,0
ENST00000617785_____1|92|same,0
ENST00000616345_____1|92|same,0
ENST00000610976_____1|69|same,0
ENST00000617626_____1|70|same,0
28529|28|same,0
G004492__chr1___148279544____148286961_pos|1723|same,0
G033992__chr17___22520709____22523110_pos|2166|same,0
promoter__chr16___534598____536798_pos|746|same,0
promoter__chr17___8138432____8140632_neg|1181|diff,1
enhancer__chr17___78414729____78416729_pos|447|same,0
enhancer__chr1___228625607____228626207_neg|282|same,0
enhancer__chr1___228645407____228652007_neg|5945|same,0
enhancer__chr11___899800____902200_neg|2068|same,0
enhancer__chr17___43781180____43790980_neg|5557|same,0
NR_146151_____1|1090|diff,1
NR_145819_____1|5245|same,0
NR_145819_____1|6363|diff,1
ENST00000385230_____1|21|same,0
ENST00000384958_____1|26|same,0
ENST00000362173_____1|51|same,0
ENST00000390183_____1|67|same,0
ENST00000384993_____3|53|same,0
ENST00000580135_____1|60|same,0
ENST00000521051_____1|211|same,0
ENST00000525575_____1|554|same,0
ENST00000602385_____1|428|same,0
ENST00000641520_____1|10857|diff,1
ENST00000476300_____1|52|diff,1
ENST00000550595_____1|323|diff,1
ENST00000355057_____2|311|same,0
ENST00000383869_____1|68|same,0
ENST00000384782_____1|68|same,0
ENST00000516659_____1|91|same,0
ENST00000619465_____1|93|same,0
T017738|194|same,0
G004258__chr1___145982791____146044553_pos|56668|diff,1
G033992__chr17___8100551____8128648_pos|25246|same,0
G033557__chr17___22525330____22528852_neg|94|same,0
G078490__chr7___57653459____57755469_neg|13107|same,0
G078490__chr7___118881288____118950385_neg|29562|same,0
promoter__chr6___28642265____28644065_pos|1232|same,0
promoter__chr12___68981486____68988886_neg|5509|same,0
promoter__chr16___3183598____3185398_neg|1247|same,0
promoter__chr6___26312414____26314414_neg|1800|diff,1
enhancer__chr10___124044904____124050704_pos|5126|same,0
enhancer__chr17___8185832____8187632_pos|1382|same,0
enhancer__chr19___34998816____35019016_pos|16986|same,0
enhancer__chr2___45466253____45466453_pos|153|same,0
enhancer__chr5___139652647____139667447_pos|12112|same,0
enhancer__chr5___181171588____181175588_pos|2115|same,0
enhancer__chr6___30579665____30585065_pos|4731|same,0
enhancer__chr11___76799260____76800660_neg|1205|same,0
enhancer__chr14___95523357____95535557_neg|1729|same,0
enhancer__chr16___635598____636998_neg|243|diff,1
enhancer__chr16___88533390____88534590_neg|758|same,0
enhancer__chr21___43072552____43079352_neg|4323|same,0
enhancer__chr6___26327814____26332214_neg|752|same,0
enhancer__chr6___132401275____132405475_neg|3838|same,0
L1MC4__chr14___60036281____60036731_neg|277|same,0
NR_146144_____1|1090|diff,1
NR_146151_____1|11006|same,0
NR_145819_____1|11054|same,0
NR_046235_____3|1087|diff,1
ENST00000385300_____1|60|same,0
ENST00000408503_____1|47|same,0
ENST00000521276_____3|46|same,0
ENST00000606533_____1|2153|diff,1
ENST00000467957_____1|576|diff,1
ENST00000556474_____1|83|diff,1
ENST00000361739_____1|417|same,0
T198785|2824|diff,1
T199681|1267|same,0
G004492__chr1___145982791____146044553_pos|56669|diff,1
G069974__chr6___26730213____26743593_pos|494|same,0
G033557__chr17___22528921____22532721_neg|3645|same,0
promoter__chr17___8176032____8187032_pos|10378|same,0
enhancer__chr1___227558253____227561053_pos|100|same,0
enhancer__chr3___4736116____4738116_pos|569|same,0
enhancer__chr3___100574176____100578576_pos|572|same,0
enhancer__chr6___26327814____26332214_pos|398|diff,1
enhancer__chr17___38860508____38862308_neg|550|same,0
enhancer__chr20___48204643____48205843_neg|42|same,0
enhancer__chr6___28802665____28803865_neg|1074|diff,1
NR_146144_____1|11020|same,0
NR_146148_____1|362|same,0
NR_146151_____1|3345|diff,1
NR_146154_____1|584|same,0
NR_145819_____1|8508|same,0
NR_145822_____1|585|same,0
NR_146117_____1|8515|same,0
NR_146117_____1|11060|same,0
NR_146118_____1|585|same,0
NR_046235_____3|2950|diff,1
NR_046235_____3|8288|same,0
NR_003287_____4|363|same,0
NR_003287_____4|585|same,0
ENST00000385189_____3|24|same,0
ENST00000579148_____1|22|same,0
ENST00000588548_____1|2470|diff,1
ENST00000636668_____1|3305|same,0
ENST00000519363_____1|397|diff,1
ENST00000485756_____1|170|diff,1
ENST00000560915_____1|42|same,0
ENST00000591467_____1|304|same,0
ENST00000408493_____2|111|diff,1
G078490__chr7___40317408____40446922_neg|19905|same,0
promoter__chr16___30755277____30756477_pos|1115|same,0
promoter__chr18___50284034____50288034_neg|3280|diff,1
promoter__chr19___7886915____7887115_neg|121|diff,1
enhancer__chr1___16872531____16878931_pos|2992|diff,1
enhancer__chr1___111835332____111839532_pos|3995|same,0
enhancer__chr1___227406853____227412253_neg|1104|diff,1
enhancer__chr12___24733732____24734332_neg|148|same,0
enhancer__chr2___74369657____74370657_neg|610|same,0
enhancer__chr2___236103878____236105278_neg|734|same,0
enhancer__chr6___28647665____28648265_neg|59|same,0
NR_146144_____1|6720|same,0
NR_146144_____1|8485|same,0
NR_146148_____1|586|same,0
NR_146148_____1|2749|same,0
NR_146151_____1|6708|same,0
NR_145819_____1|6737|same,0
NR_145819_____1|12025|diff,1
NR_146117_____1|5737|diff,1
NR_046235_____3|8800|same,0
ENST00000408826_____1|59|same,0
ENST00000431311_____1|205|same,0
ENST00000605948_____1|936|same,0
ENST00000371554_____2|1778|same,0
ENST00000585465_____2|3284|same,0
ENST00000584056_____1|265|diff,1
T122847|1624|same,0
G004258__chr1___143687816____143709771_pos|3711|diff,1
G078490__chr7___7742574____7909299_neg|7526|same,0
promoter__chr1___32448425____32451625_pos|961|same,0
promoter__chr17___45621125____45622125_pos|82|same,0
promoter__chr10___37935060____37937260_neg|1909|same,0
promoter__chr8___8138858____8140258_neg|1344|same,0
enhancer__chr1___168791914____168793314_pos|985|same,0
enhancer__chr1___37932354____37933154_neg|51|same,0
enhancer__chr1___220312812____220315212_neg|992|same,0
enhancer__chr14___54779382____54786782_neg|5760|same,0
enhancer__chr4___156570748____156576548_neg|4778|same,0
enhancer__chr8___133299393____133311193_neg|4352|same,0
L1PB1__chrX___102912635____102915179_pos|153|same,0
MER20__chr16___19427620____19427830_neg|138|same,0
L1PB1__chr20___16852177____16855808_neg|2874|same,0
L2c__chrX___74218419____74218583_neg|115|same,0
NR_146151_____1|13052|diff,1
NR_145819_____1|13096|same,0
NR_146117_____1|6740|same,0
NR_146118_____1|3378|same,0
NR_046235_____3|6737|same,0
ENST00000579544_____1|72|same,0
ENST00000452982_____1|85|same,0
ENST00000532068_____1|650|same,0
ENST00000562904_____1|1054|same,0
ENST00000588380_____1|552|diff,1
ENST00000585351_____1|421|same,0
ENST00000635780_____1|515|same,0
ENST00000331825_____10|330|diff,1
ENST00000554757_____1|1899|same,0
ENST00000618742_____2|2282|same,0
T031004|20222|same,0
T223033|650|same,0
T260858|2029|same,0
T343164|4907|same,0
G033992__chr17___13688136____13729966_pos|37404|same,0
G041621__chr19___8159619____8222152_neg|12462|same,0
G041621__chr19___36687539____36714382_neg|4625|same,0
G041621__chr19___49590262____49625993_neg|9776|same,0
G078490__chr7___47582558____47607948_neg|10788|same,0
G078490__chr7___51316818____51386362_neg|25329|same,0
G078490__chr7___76471058____76474586_neg|2630|same,0
G078490__chr7___76969250____76972678_neg|2627|same,0
promoter__chr1___82804141____82804541_pos|42|same,0
promoter__chr11___67265577____67269177_pos|1140|diff,1
promoter__chr16___3157997____3160197_pos|981|same,0
promoter__chr19___50775719____50779119_pos|1488|same,0
promoter__chr1___109853532____109855932_neg|1917|same,0
promoter__chr10___46306752____46309152_neg|2328|same,0
promoter__chr7___144723241____144726441_neg|1163|same,0
enhancer__chr13___28213863____28217463_pos|1446|diff,1
enhancer__chr14___53277782____53283382_pos|1076|same,0
enhancer__chr16___11167741____11174141_pos|2100|same,0
enhancer__chr2___108999880____109004280_pos|2617|same,0
enhancer__chr22___35242007____35250007_pos|4177|same,0
enhancer__chr6___41579106____41580906_pos|1621|same,0
enhancer__chr8___17871931____17878331_pos|1765|same,0
enhancer__chr8___30154400____30156200_pos|1148|same,0
enhancer__chr16___58448894____58458094_neg|9052|same,0
enhancer__chr2___238211281____238211881_neg|383|same,0
Tigger1__chr18___29290071____29291225_pos|1095|same,0
MIR__chr10___17343872____17344132_neg|96|same,0
NR_146144_____1|13060|diff,1
NR_146117_____1|13116|diff,1
ENST00000385104_____1|36|same,0
ENST00000458178_____2|25264|same,0
ENST00000625982_____1|53|same,0
ENST00000547093_____1|132|same,0
ENST00000610085_____1|23|same,0
ENST00000623029_____1|233|same,0
ENST00000217420_____1|548|same,0
ENST00000281589_____4|1118|same,0
ENST00000478404_____1|813|same,0
ENST00000369888_____5|911|same,0
ENST00000580755_____1|175|diff,1
ENST00000468041_____1|712|same,0
ENST00000361335_____1|151|diff,1
ENST00000476333_____1|264|same,0
T036557|3580|same,0
T125535|11184|same,0
T138740|3544|same,0
T227812|1404|same,0
G026575__chr15___21683962____21971727_pos|233656|same,0
G033992__chr17___7225273____7242199_pos|12367|same,0
G033992__chr17___21704612____22148708_pos|400342|same,0
G041621__chr19___30228715____30377494_neg|2825|same,0
G041621__chr19___47345295____47382219_neg|31241|same,0
G004234__chr21___7770591____7788702_neg|12644|same,0
