sample,label
enhancer__chr16___89360790____89361590_neg|266|same,0
enhancer__chr3___51693704____51708504_neg|14011|diff,1
LSU____rRNA_Hsa__chrM___2589____2745_pos|30|same,0
NR_146151_____1|3969|same,0
ENST00000600213_____3|298|diff,1
ENST00000384034_____2|37|same,0
G004492__chr1___145112696____145139985_pos|16540|same,0
promoter__chr6___26014614____26021214_pos|5845|same,0
enhancer__chr3___72731269____72740869_neg|6069|same,0
enhancer__chr6___26303414____26305814_neg|325|diff,1
MIRc__chr2___120793847____120793996_pos|95|same,0
NR_146144_____1|9568|diff,1
NR_046235_____3|5680|diff,1
NR_003287_____4|1146|same,0
ENST00000624945_____1|46070|diff,1
ENST00000536384_____2|871|same,0
ENST00000540040_____2|220|diff,1
G004243__chr1___145465780____145486968_neg|11574|diff,1
G041621__chr19___50060232____50093425_neg|905|same,0
promoter__chr19___5689789____5690589_pos|506|same,0
promoter__chr2___240785437____240790637_neg|1561|same,0
NR_146144_____1|9087|same,0
NR_146151_____1|1167|diff,1
NR_146151_____1|9061|same,0
NR_146151_____1|11673|same,0
NR_145819_____1|9075|same,0
NR_145819_____1|10977|same,0
NR_146117_____1|1944|diff,1
NR_146117_____1|5685|diff,1
NR_146117_____1|6363|diff,1
NR_146118_____1|1150|same,0
NR_146118_____1|2755|same,0
ENST00000536684_____2|235|diff,1
ENST00000410344_____1|90|same,0
ENST00000619465_____1|89|same,0
enhancer__chr2___239672432____239673432_pos|311|same,0
enhancer__chr20___32785672____32786272_pos|102|same,0
enhancer__chr6___142253677____142259877_pos|3958|same,0
enhancer__chr17___18253836____18254236_neg|296|same,0
NR_146144_____1|10948|diff,1
NR_146148_____1|831|same,0
NR_146151_____1|11224|diff,1
NR_145819_____1|918|same,0
NR_145819_____1|3365|same,0
NR_046235_____3|918|same,0
NR_046235_____3|10263|diff,1
NR_003287_____4|2339|diff,1
ENST00000322002_____4|740|diff,1
G087360__chrM___9086____9844_neg|208|same,0
promoter__chr1___248873755____248873955_pos|95|same,0
enhancer__chr15___62952656____62954856_pos|1360|diff,1
enhancer__chr16___14285941____14286941_pos|32|diff,1
enhancer__chr22___29656011____29659211_pos|1935|same,0
enhancer__chr7___43725151____43729751_pos|4496|same,0
enhancer__chr8___103081420____103085220_pos|2056|diff,1
enhancer__chr1___228617407____228622007_neg|542|same,0
enhancer__chr18___61865807____61866607_neg|659|same,0
Charlie1__chr9___123156560____123156749_neg|124|same,0
NR_146146_____1|863|same,0
NR_146152_____1|849|same,0
NR_146117_____1|3366|diff,1
NR_046235_____3|11271|same,0
ENST00000385135_____1|24|same,0
ENST00000565336_____1|466|diff,1
ENST00000562158_____1|866|diff,1
ENST00000623595_____1|1692|diff,1
ENST00000565907_____1|356|same,0
ENST00000361624_____2|1305|same,0
ENST00000516659_____1|92|same,0
ENST00000619225_____1|90|same,0
ENST00000611544_____1|90|same,0
G033992__chr17___22520709____22523110_pos|2007|diff,1
enhancer__chr1___234593208____234593808_pos|171|same,0
enhancer__chr6___27209863____27211863_pos|67|diff,1
enhancer__chr6___28725665____28726265_pos|349|same,0
NR_146144_____1|7270|same,0
ENST00000518639_____1|963|same,0
ENST00000624919_____1|2732|same,0
ENST00000361624_____2|742|diff,1
ENST00000410508_____1|91|same,0
ENST00000620268_____1|93|same,0
G087360__chrM___9934____14148_neg|1323|diff,1
G087360__chrM___14742____15537_neg|666|diff,1
promoter__chr6___26592414____26595414_pos|2525|diff,1
enhancer__chr2___226714996____226724796_pos|7290|same,0
enhancer__chr1___228627607____228631207_neg|3042|same,0
enhancer__chr13___30668863____30676463_neg|2490|diff,1
NR_146148_____1|1192|same,0
NR_145819_____1|7291|same,0
NR_145820_____1|851|same,0
NR_145822_____1|3349|same,0
NR_146117_____1|7294|diff,1
NR_046235_____3|3368|diff,1
NR_046235_____3|7291|same,0
NR_046235_____3|9791|same,0
NR_003286_____4|847|same,0
ENST00000408840_____1|79|same,0
ENST00000384970_____1|31|same,0
ENST00000362317_____1|27|same,0
ENST00000384898_____1|30|same,0
ENST00000385255_____3|22|same,0
ENST00000384871_____1|23|same,0
ENST00000447221_____1|1138|same,0
ENST00000490692_____1|2687|same,0
ENST00000617785_____1|91|same,0
ENST00000613956_____1|90|same,0
promoter__chr17___81034610____81035210_pos|550|same,0
promoter__chr6___26312414____26314414_neg|1733|same,0
enhancer__chr1___228645407____228652007_neg|5951|same,0
enhancer__chr15___82535139____82539282_neg|270|diff,1
enhancer__chr16___87821592____87835992_neg|5839|same,0
enhancer__chr17___82490840____82494840_neg|108|diff,1
enhancer__chr6___27662663____27671263_neg|678|diff,1
enhancer__chr7___140385662____140390262_neg|3464|same,0
enhancer__chr9___35657203____35663203_neg|5430|same,0
NR_146144_____1|6145|same,0
NR_146154_____1|830|same,0
NR_145819_____1|2070|diff,1
NR_145819_____1|6161|same,0
NR_046235_____3|6161|same,0
NR_003286_____4|740|same,0
ENST00000385289_____1|30|same,0
ENST00000385043_____1|21|same,0
ENST00000385011_____1|26|same,0
ENST00000384999_____1|24|same,0
ENST00000385238_____1|23|same,0
ENST00000385200_____3|32|same,0
ENST00000385135_____1|64|same,0
ENST00000589276_____1|57|same,0
ENST00000605502_____1|420|same,0
ENST00000398039_____2|749|same,0
ENST00000369851_____5|7726|same,0
ENST00000361739_____1|417|diff,1
ENST00000536684_____2|272|same,0
ENST00000383869_____1|67|same,0
ENST00000384782_____1|69|same,0
ENST00000618664_____1|92|same,0
ENST00000617626_____1|70|same,0
G069974__chr6___26730213____26743593_pos|492|same,0
G078490__chr7___130265007____130296701_neg|2927|same,0
G087360__chrM___7825____8970_neg|370|same,0
promoter__chr3___47849302____47851902_pos|305|same,0
promoter__chr6___28642265____28644065_pos|1231|same,0
enhancer__chr15___85409561____85419561_pos|5618|same,0
enhancer__chr16___3191998____3193998_pos|43|same,0
enhancer__chr17___8160832____8166632_neg|4241|same,0
enhancer__chr21___43072552____43079352_neg|4323|same,0
AluJb__chr11___73932418____73932545_pos|61|same,0
NR_146144_____1|8976|same,0
NR_145819_____1|4872|diff,1
NR_145822_____1|2759|same,0
NR_046235_____3|8797|same,0
ENST00000408479_____1|71|same,0
ENST00000385189_____3|24|same,0
ENST00000385230_____1|21|same,0
ENST00000385006_____1|24|same,0
ENST00000384958_____1|26|same,0
ENST00000362173_____1|51|same,0
ENST00000390183_____1|67|same,0
ENST00000580135_____1|60|same,0
ENST00000623111_____1|45369|same,0
ENST00000636824_____1|73|same,0
ENST00000584056_____1|262|same,0
ENST00000577910_____1|403|diff,1
T017738|194|same,0
G033992__chr17___8100551____8128648_pos|25246|same,0
promoter__chr12___68981486____68988886_neg|5509|same,0
promoter__chr16___3183598____3185398_neg|1247|same,0
promoter__chr6___26312414____26314414_neg|1800|diff,1
promoter__chr6___27794263____27796263_neg|384|same,0
promoter__chr6___31703065____31703465_neg|202|same,0
promoter__chrX___115949583____115951835_neg|1075|same,0
enhancer__chr1___38990954____38991354_pos|112|same,0
enhancer__chr10___124044904____124050704_pos|5126|same,0
enhancer__chr14___34546292____34549292_pos|620|same,0
enhancer__chr17___8185832____8187632_pos|1382|same,0
enhancer__chr5___181171588____181175588_pos|2115|same,0
enhancer__chr6___30579665____30585065_pos|4731|same,0
enhancer__chr15___65868555____65869155_neg|75|same,0
enhancer__chr6___26327814____26332214_neg|752|same,0
NR_146144_____1|5236|same,0
NR_146154_____1|1149|diff,1
NR_145819_____1|1946|diff,1
ENST00000385300_____1|60|same,0
ENST00000521276_____3|46|same,0
ENST00000636668_____1|3305|same,0
ENST00000383925_____1|67|same,0
ENST00000410695_____1|78|same,0
ENST00000613778_____1|92|same,0
T198785|2824|same,0
G004418__chr1___145982791____146044553_pos|56668|diff,1
G004492__chr1___145982791____146044553_pos|56668|diff,1
G087360__chrM___9934____14148_neg|3130|diff,1
promoter__chr17___8176032____8187032_pos|10378|same,0
promoter__chr19___2702602____2703402_pos|271|same,0
enhancer__chr1___16872531____16878931_pos|2991|diff,1
enhancer__chr1___227558253____227561053_pos|101|same,0
enhancer__chr2___101863474____101870474_pos|4362|same,0
enhancer__chr3___10390516____10397116_pos|3876|same,0
enhancer__chr4___20421181____20422381_pos|827|same,0
enhancer__chr16___635598____636998_neg|244|same,0
enhancer__chr20___48204643____48205843_neg|42|same,0
L2c__chr1___63678429____63678671_neg|174|same,0
NR_146144_____1|1950|diff,1
NR_146144_____1|10652|same,0
NR_146151_____1|6133|same,0
NR_146151_____1|7212|same,0
NR_146151_____1|9040|diff,1
NR_146152_____1|794|diff,1
NR_145819_____1|4673|same,0
NR_145819_____1|7241|same,0
NR_145820_____1|338|same,0
NR_145822_____1|3127|same,0
NR_146117_____1|12042|diff,1
NR_046235_____3|7238|same,0
NR_046235_____3|9083|diff,1
ENST00000437589_____2|180|diff,1
ENST00000514769_____1|62|same,0
ENST00000608028_____1|2009|same,0
ENST00000635274_____1|169|same,0
ENST00000476300_____1|435|same,0
ENST00000611927_____1|175|diff,1
ENST00000364688_____1|67|same,0
ENST00000390851_____1|70|same,0
G033557__chr17___22528921____22532721_neg|3645|same,0
promoter__chr16___30755277____30756477_pos|1115|same,0
promoter__chr8___8138858____8140258_neg|1345|same,0
enhancer__chr1___63004953____63006353_pos|1300|same,0
enhancer__chr1___200028426____200029626_pos|836|same,0
enhancer__chr3___50419761____50420561_pos|121|same,0
enhancer__chr14___103703357____103708157_neg|2287|same,0
enhancer__chr2___236103878____236105278_neg|734|same,0
enhancer__chr6___28647665____28648265_neg|59|same,0
MIR3__chrX___14435248____14435442_pos|138|same,0
L2c__chrX___74218419____74218583_neg|115|same,0
NR_146144_____1|3095|same,0
NR_146144_____1|6720|same,0
NR_146144_____1|13060|same,0
NR_146151_____1|6708|same,0
NR_145819_____1|6737|same,0
NR_146117_____1|3340|diff,1
NR_146117_____1|6740|same,0
NR_146117_____1|13116|same,0
NR_146118_____1|1079|same,0
NR_046235_____3|6737|same,0
NR_046235_____3|13100|same,0
NR_003287_____4|1077|same,0
ENST00000408826_____1|59|same,0
ENST00000431311_____1|205|same,0
ENST00000485756_____1|171|diff,1
ENST00000553994_____1|571|same,0
T126997|19512|same,0
T316477|6171|same,0
G004397__chr1___148279544____148286961_pos|1801|same,0
G033992__chr17___28899402____28924474_pos|20047|same,0
G085213__chr9___78708733____78774740_pos|35564|same,0
G089698__chrX___115438610____115459407_pos|15003|same,0
G078490__chr7___101271375____101287481_neg|10860|same,0
promoter__chr1___32448425____32451625_pos|961|same,0
promoter__chr16___3157997____3160197_pos|980|same,0
promoter__chr10___37935060____37937260_neg|1909|same,0
enhancer__chr1___168791914____168793314_pos|985|same,0
enhancer__chr5___142883067____142896067_pos|5090|same,0
enhancer__chr1___220312812____220315212_neg|992|same,0
enhancer__chr10___5850825____5859025_neg|5315|same,0
enhancer__chr18___79762824____79763424_neg|136|same,0
enhancer__chr22___20857712____20859112_neg|449|same,0
MER20__chr16___19427620____19427830_neg|138|same,0
NR_146148_____1|1153|diff,1
NR_145819_____1|6352|same,0
ENST00000315707_____3|1197|same,0
ENST00000452982_____1|85|same,0
ENST00000605948_____1|936|same,0
ENST00000517961_____3|157|diff,1
ENST00000532068_____1|650|same,0
ENST00000630360_____1|1018|same,0
ENST00000554757_____1|1899|same,0
ENST00000585465_____2|3285|same,0
ENST00000281589_____4|1115|same,0
ENST00000477151_____1|330|diff,1
ENST00000618742_____2|2282|same,0
8414|37|same,0
T070178|1882|same,0
T122847|1625|same,0
T223033|650|same,0
T343164|4907|same,0
G033992__chr17___7225273____7242199_pos|12367|same,0
G033992__chr17___13688136____13729966_pos|37404|same,0
G033992__chr17___28444661____28467821_pos|3044|same,0
G041621__chr19___8159619____8222152_neg|12462|same,0
G041621__chr19___40489008____40570904_neg|14514|same,0
G041621__chr19___49590262____49625993_neg|9776|same,0
G078490__chr7___6609757____6654539_neg|33402|same,0
G078490__chr7___47582558____47607948_neg|10788|same,0
G078490__chr7___76471058____76474586_neg|2630|same,0
G078490__chr7___76969250____76972678_neg|2627|same,0
promoter__chr1___82804141____82804541_pos|42|same,0
promoter__chr16___85754992____85755992_pos|959|same,0
promoter__chr17___45621125____45622125_pos|82|same,0
promoter__chrX___71993100____71995700_pos|1609|same,0
promoter__chr1___205055626____205061826_neg|874|same,0
promoter__chr10___46306752____46309152_neg|2328|same,0
promoter__chr13___52182063____52183063_neg|370|same,0
promoter__chr7___144723241____144726441_neg|1163|same,0
enhancer__chr11___46955497____46960097_pos|4152|same,0
enhancer__chr11___118805671____118807871_pos|1500|same,0
enhancer__chr14___53277782____53283382_pos|1076|same,0
enhancer__chr22___35242007____35250007_pos|4177|same,0
enhancer__chr5___142770867____142772267_pos|79|same,0
enhancer__chr6___41579106____41580906_pos|1621|same,0
enhancer__chr7___94221416____94224816_pos|2901|same,0
enhancer__chr8___30154400____30156200_pos|1148|same,0
enhancer__chr2___238211281____238211881_neg|383|same,0
enhancer__chr3___56749092____56751892_neg|1599|same,0
enhancer__chr6___132401275____132405475_neg|3843|same,0
enhancer__chr9___36865603____36867003_neg|569|same,0
SATR1__chr6___62860835____62861532_pos|582|same,0
MIR__chr10___17343872____17344132_neg|96|same,0
MER39B__chr11___60960270____60960698_neg|161|same,0
NR_146151_____1|8758|diff,1
NR_146152_____1|752|diff,1
ENST00000579544_____1|72|same,0
ENST00000408840_____1|40|same,0
ENST00000458178_____2|25264|same,0
ENST00000625982_____1|53|same,0
ENST00000426250_____3|900|same,0
ENST00000514568_____2|962|same,0
ENST00000547093_____1|132|same,0
ENST00000573866_____2|75|diff,1
ENST00000574212_____1|202|same,0
ENST00000583516_____1|2149|same,0
ENST00000608405_____2|333|same,0
ENST00000610085_____1|23|same,0
ENST00000511231_____1|202|same,0
ENST00000556474_____1|85|diff,1
ENST00000217420_____1|548|same,0
ENST00000218316_____3|1201|same,0
ENST00000592991_____1|558|same,0
ENST00000320431_____7|665|same,0
ENST00000625845_____1|75|diff,1
T008160|1501|diff,1
T036557|3580|same,0
T125535|11184|same,0
T158873|4395|same,0
T227812|1404|same,0
T260858|2029|same,0
T315360|11623|same,0
T316894|61|same,0
G026575__chr15___21683962____21971727_pos|233656|same,0
G033992__chr17___4268430____4301371_pos|22026|same,0
G052758__chr22___18834438____18846810_pos|11883|same,0
G041621__chr19___30228715____30377494_neg|2825|same,0
G078490__chr7___51402860____51600285_neg|118491|same,0
G078490__chr7___106864413____106906488_neg|20173|same,0
G087360__chrM___14742____15537_neg|611|diff,1
promoter__chr4___7622673____7623073_pos|325|same,0
promoter__chr6___168575022____168577822_pos|779|same,0
promoter__chr9___130133479____130140079_pos|3238|same,0
promoter__chr10___26905459____26907059_neg|1343|same,0
promoter__chr16___2519197____2521397_neg|232|same,0
promoter__chr16___29990477____29995077_neg|3818|same,0
promoter__chr9___23839602____23842002_neg|1494|same,0
promoter__chr9___123871679____123874479_neg|2448|same,0
enhancer__chr1___54534351____54541151_pos|5368|same,0
enhancer__chr13___47383063____47387463_pos|1717|same,0
enhancer__chr13___109537451____109538451_pos|461|same,0
enhancer__chr2___39522251____39529651_pos|5450|same,0
enhancer__chr2___206768186____206773186_pos|4106|same,0
enhancer__chr22___19939077____19939277_pos|79|same,0
enhancer__chr3___44917300____44919900_pos|1350|same,0
enhancer__chr6___4501368____4503568_pos|1444|same,0
enhancer__chr7___98727416____98736216_pos|8248|same,0
enhancer__chr8___140270337____140275737_pos|1666|same,0
enhancer__chr1___156687160____156694960_neg|323|same,0
enhancer__chr15___72065151____72068951_neg|1289|same,0
enhancer__chr3___109909173____109911573_neg|436|same,0
enhancer__chr5___6346487____6351487_neg|2008|same,0
enhancer__chr9___124386279____124389479_neg|1160|same,0
HERV17____int__chr11___26593248____26595460_neg|1576|same,0
NR_146148_____1|873|diff,1
NR_146151_____1|13052|same,0
NR_046235_____3|2475|diff,1
ENST00000385197_____1|26|same,0
ENST00000455609_____1|649|same,0
ENST00000398832_____2|761|same,0
ENST00000609227_____1|252|same,0
ENST00000420876_____1|327|same,0
ENST00000421530_____1|1736|same,0
ENST00000564014_____1|383|same,0
ENST00000533793_____1|707|same,0
ENST00000556586_____1|1828|diff,1
ENST00000562298_____1|106|same,0
ENST00000583516_____1|1131|same,0
ENST00000621680_____1|246|same,0
ENST00000616097_____1|64|same,0
ENST00000623111_____1|35724|same,0
ENST00000623391_____1|3541|same,0
ENST00000636668_____1|2319|same,0
ENST00000483428_____1|393|same,0
ENST00000523620_____1|442|same,0
ENST00000380764_____1|652|same,0
ENST00000322957_____6|2489|same,0
ENST00000274605_____5|596|same,0
ENST00000527534_____1|383|same,0
ENST00000511088_____1|46|same,0
ENST00000307584_____5|991|same,0
ENST00000297303_____4|415|same,0
ENST00000389740_____2|1092|same,0
ENST00000496890_____1|90|same,0
ENST00000537388_____1|2328|same,0
ENST00000344320_____7|1814|same,0
ENST00000436881_____2|3385|same,0
ENST00000607778_____1|2517|same,0
26988|37|same,0
T069805|338|same,0
T123309|6708|same,0
T156338|6424|same,0
T156372|572|same,0
T278138|5941|same,0
T364880|618|same,0
G033992__chr17___21704612____22148708_pos|400343|same,0
G066633__chr5___88734815____88760903_pos|11907|same,0
G081871__chr8___89611459____89658903_pos|11920|same,0
