sample,label
promoter__chr1___244857652____244858252_neg|190|same,0
promoter__chr4___82892599____82895999_neg|104|diff,1
enhancer__chr6___4422768____4429968_pos|5278|same,0
enhancer__chr1___30944379____30951779_neg|2578|same,0
enhancer__chr17___81511184____81511584_neg|38|same,0
enhancer__chr3___51693704____51708504_neg|14000|same,0
NR_146144_____1|3643|same,0
NR_146144_____1|9218|same,0
NR_146148_____1|1310|same,0
NR_146151_____1|10568|same,0
NR_145819_____1|1152|diff,1
NR_145819_____1|3654|same,0
NR_145819_____1|12145|diff,1
NR_146117_____1|1896|same,0
NR_146117_____1|3658|same,0
NR_146117_____1|10622|same,0
NR_003287_____4|1315|same,0
ENST00000401282_____3|24|same,0
ENST00000437681_____1|1179|same,0
ENST00000565907_____1|306|same,0
ENST00000361624_____2|1344|same,0
T059327|2853|same,0
G087360__chrM___9934____14148_neg|3594|diff,1
enhancer__chr16___89560990____89561790_pos|438|same,0
NR_146117_____1|9125|diff,1
NR_003287_____4|1195|same,0
ENST00000521127_____1|313|same,0
ENST00000554988_____1|273|same,0
ENST00000361681_____2|321|same,0
T253867|4877|same,0
G034943__chr17___53070787____53121704_neg|15653|same,0
promoter__chr1___21906333____21911933_pos|1868|same,0
enhancer__chr1___161620762____161624962_pos|908|same,0
enhancer__chr2___147262292____147274492_pos|2925|diff,1
enhancer__chr3___184172424____184179424_pos|6603|same,0
enhancer__chr9___137640506____137644306_pos|597|same,0
enhancer__chr12___120195831____120199431_neg|26|same,0
enhancer__chr14___32484892____32486692_neg|1571|same,0
NR_146144_____1|5172|diff,1
ENST00000586231_____1|1484|diff,1
ENST00000566446_____1|803|same,0
ENST00000568314_____1|446|same,0
ENST00000370693_____5|846|diff,1
ENST00000497519_____1|730|same,0
ENST00000482190_____1|98|same,0
ENST00000361899_____2|182|diff,1
G033992__chr17___8100551____8128648_pos|25187|same,0
promoter__chr4___173284899____173295699_pos|10528|same,0
promoter__chr17___41618696____41622496_neg|806|diff,1
enhancer__chr1___237949054____237950854_pos|109|same,0
enhancer__chr6___26214614____26219614_pos|2345|diff,1
enhancer__chr8___90508820____90513220_pos|2382|same,0
NR_146144_____1|12113|diff,1
NR_146148_____1|2684|same,0
NR_146151_____1|5161|diff,1
NR_145822_____1|2695|same,0
NR_146117_____1|11309|diff,1
NR_146118_____1|2695|diff,1
NR_046235_____3|12152|diff,1
ENST00000315707_____3|597|same,0
ENST00000447221_____1|606|same,0
ENST00000366365_____2|236|same,0
ENST00000568314_____1|534|same,0
ENST00000602573_____1|223|same,0
G033557__chr17___22519504____22524562_neg|3149|same,0
enhancer__chr1___203796026____203799226_pos|1228|same,0
enhancer__chr2___117020484____117022684_pos|1303|same,0
enhancer__chr3___9444116____9451316_pos|1054|diff,1
enhancer__chr4___169004899____169005499_pos|349|same,0
enhancer__chr2___88229451____88230451_neg|787|same,0
enhancer__chr2___127798286____127800886_neg|1887|same,0
NR_145822_____1|4225|same,0
NR_146118_____1|4235|same,0
NR_046235_____3|10620|same,0
ENST00000529548_____1|305|same,0
ENST00000361739_____1|328|same,0
ENST00000361739_____1|460|same,0
ENST00000361624_____2|692|same,0
ENST00000620022_____1|77|same,0
G033992__chr17___8100551____8128648_pos|20427|same,0
G033992__chr17___22520709____22523110_pos|1400|same,0
G084717__chr9___63918309____64082428_pos|129889|same,0
G084799__chr9___63918309____64082428_pos|129889|same,0
G087360__chrM___9934____14148_neg|748|same,0
promoter__chr7___138414375____138415575_pos|1103|same,0
ENST00000563103_____1|220|same,0
ENST00000599232_____1|1644|same,0
ENST00000507689_____1|338|same,0
promoter__chr6___26554814____26555814_pos|448|same,0
promoter__chr6___28642265____28644065_pos|1173|same,0
promoter__chr11___119601268____119604468_neg|677|diff,1
enhancer__chr9___5092200____5092800_pos|157|same,0
enhancer__chr11___13322701____13328501_neg|2213|same,0
enhancer__chr11___61302776____61306776_neg|3642|same,0
enhancer__chr12___52897082____52903682_neg|3738|diff,1
enhancer__chr5___56174859____56180459_neg|5446|same,0
NR_145819_____1|5184|diff,1
NR_046235_____3|12487|same,0
ENST00000573866_____2|32|diff,1
ENST00000626826_____1|112989|diff,1
ENST00000623550_____1|2060|diff,1
T110092|2111|diff,1
promoter__chr1___229548407____229550207_pos|1580|diff,1
enhancer__chr2___70248860____70294260_pos|29930|same,0
enhancer__chr6___27662663____27671263_neg|680|same,0
NR_145820_____1|1420|same,0
ENST00000563103_____1|147|same,0
ENST00000602478_____1|116|same,0
ENST00000610159_____1|645|same,0
ENST00000636069_____1|181|same,0
ENST00000266594_____2|840|same,0
ENST00000550595_____1|311|same,0
ENST00000380876_____4|463|same,0
G033557__chr17___22525330____22528852_neg|1744|same,0
promoter__chr16___22297077____22303077_pos|60|same,0
promoter__chr7___148941042____148941642_pos|494|diff,1
enhancer__chr4___105485545____105485945_pos|99|diff,1
enhancer__chr15___72226551____72233151_neg|1978|diff,1
enhancer__chr15___82535139____82539282_neg|2483|diff,1
enhancer__chr9___14431202____14435402_neg|1390|same,0
enhancer__chr9___35657203____35663203_neg|5183|same,0
NR_145819_____1|9127|diff,1
G004258__chr1___148279544____148286961_pos|1892|same,0
promoter__chr12___6579912____6582912_neg|1405|same,0
promoter__chr12___97871160____97877960_neg|1798|same,0
enhancer__chr17___59811458____59812458_pos|231|diff,1
enhancer__chr21___44321620____44324220_pos|2505|same,0
enhancer__chr8___33513198____33514998_pos|356|same,0
enhancer__chrX___68774707____68787707_pos|9892|diff,1
enhancer__chr2___47160653____47163853_neg|2012|same,0
NR_145819_____1|10625|diff,1
ENST00000519167_____1|404|diff,1
ENST00000473095_____1|210|same,0
ENST00000275300_____2|1170|same,0
ENST00000529622_____1|180|same,0
ENST00000640655_____1|1628|same,0
ENST00000363286_____1|51|same,0
G004258__chr1___145148375____145169518_pos|12727|same,0
G004492__chr1___148279544____148286961_pos|1892|same,0
promoter__chr1___12011169____12013969_pos|2222|same,0
promoter__chr11___4137218____4140018_pos|1137|same,0
promoter__chr6___63576777____63582577_pos|3408|same,0
promoter__chr17___19446102____19447302_neg|1106|same,0
enhancer__chr11___65504177____65505177_pos|236|diff,1
enhancer__chr1___30967579____31009179_neg|40983|diff,1
enhancer__chr1___228623007____228624207_neg|515|same,0
enhancer__chr3___47915702____47919102_neg|2305|same,0
enhancer__chr9___35657203____35663203_neg|5424|same,0
NR_146144_____1|4420|same,0
NR_146144_____1|10592|diff,1
NR_145819_____1|699|diff,1
ENST00000508572_____1|402|same,0
ENST00000307630_____4|2460|diff,1
promoter__chr11___75561859____75565059_pos|398|same,0
promoter__chr12___55990282____55999482_pos|1870|diff,1
promoter__chr10___101363263____101365663_neg|792|same,0
enhancer__chr11___12764101____12772901_pos|173|same,0
enhancer__chr3___185417424____185420624_neg|1808|same,0
ENST00000519369_____1|384|same,0
ENST00000473330_____1|2140|same,0
ENST00000600238_____1|634|same,0
ENST00000373891_____2|170|same,0
ENST00000465645_____1|43|diff,1
ENST00000473525_____1|186|same,0
ENST00000361567_____2|288|diff,1
ENST00000361624_____2|778|diff,1
ENST00000375866_____2|293|same,0
ENST00000536684_____2|595|diff,1
promoter__chr1___146987842____146992111_pos|2593|same,0
promoter__chr2___215427987____215429787_neg|1454|diff,1
promoter__chr22___38485903____38488303_neg|1921|diff,1
enhancer__chr1___39438554____39446154_pos|3405|same,0
enhancer__chr1___228609607____228613007_neg|472|same,0
enhancer__chr1___228609607____228613007_neg|2709|same,0
enhancer__chr1___228634607____228636607_neg|1708|same,0
enhancer__chr1___228637607____228645207_neg|3610|same,0
enhancer__chr6___26303414____26305814_neg|325|same,0
ENST00000530422_____1|29|same,0
ENST00000563151_____1|1258|diff,1
ENST00000379731_____4|2085|same,0
ENST00000508299_____1|350|same,0
ENST00000529622_____1|424|same,0
ENST00000513819_____1|86|same,0
ENST00000579741_____1|344|same,0
G087360__chrM___9934____14148_neg|1221|diff,1
promoter__chr6___28642265____28644065_pos|1223|same,0
enhancer__chr1___39438554____39446154_pos|2520|same,0
enhancer__chr16___14285941____14286941_pos|23|same,0
enhancer__chr9___128587079____128595479_pos|5921|same,0
enhancer__chr1___228627607____228631207_neg|3031|same,0
enhancer__chr13___45336865____45337465_neg|200|diff,1
enhancer__chr5___80651669____80651869_neg|72|same,0
NR_146144_____1|2073|same,0
NR_146118_____1|4577|diff,1
ENST00000544983_____1|509|diff,1
ENST00000589496_____2|3419|diff,1
ENST00000552984_____1|515|diff,1
ENST00000538451_____1|629|diff,1
ENST00000542416_____1|340|same,0
ENST00000361624_____2|808|same,0
ENST00000408564_____2|73|diff,1
G087360__chrM___131____1617_neg|1271|same,0
promoter__chr1___146987842____146992111_pos|968|same,0
promoter__chr1___146992516____146995675_pos|1052|same,0
enhancer__chr1___161611362____161616762_pos|1349|same,0
enhancer__chr17___59840458____59842258_pos|786|diff,1
enhancer__chr1___228637607____228645207_neg|5845|same,0
enhancer__chr16___21425477____21426477_neg|606|same,0
enhancer__chr8___127198991____127202791_neg|523|same,0
enhancer__chrX___154349644____154353644_neg|3614|same,0
NR_145819_____1|2070|same,0
ENST00000605502_____1|420|same,0
ENST00000528834_____1|300|same,0
ENST00000473525_____1|112|same,0
ENST00000394315_____3|510|same,0
ENST00000380799_____1|266|same,0
ENST00000529548_____1|35|same,0
ENST00000570382_____1|313|diff,1
ENST00000383898_____1|25|same,0
promoter__chr17___50744441____50747241_pos|2215|same,0
promoter__chr22___30976014____30978014_pos|1946|same,0
enhancer__chr2___10110571____10123771_pos|13132|same,0
enhancer__chr14___102076557____102082557_neg|170|same,0
L1M4c__chr11___65499661____65499925_pos|154|same,0
NR_146118_____1|1674|diff,1
ENST00000470551_____1|2940|same,0
ENST00000456859_____2|570|same,0
ENST00000457312_____1|286|same,0
ENST00000361227_____2|74|same,0
ENST00000600213_____3|232|same,0
ENST00000609741_____2|2178|diff,1
G033992__chr17___22520709____22523110_pos|2006|same,0
promoter__chr1___157707562____157713362_pos|1866|same,0
promoter__chr9___33032402____33040002_pos|2388|same,0
enhancer__chr1___206461009____206461900_pos|44|same,0
enhancer__chr11___62790176____62806376_neg|4389|diff,1
enhancer__chr5___70491461____70491861_neg|204|same,0
enhancer__chr5___150447851____150450451_neg|720|same,0
enhancer__chr8___35522398____35524998_neg|251|diff,1
NR_146151_____1|2073|same,0
NR_146154_____1|4310|diff,1
ENST00000385255_____3|22|same,0
ENST00000517300_____1|212|diff,1
ENST00000597346_____1|60560|diff,1
ENST00000262455_____6|755|same,0
ENST00000266079_____4|2856|same,0
ENST00000449141_____2|44|same,0
ENST00000361789_____2|738|diff,1
ENST00000532986_____1|287|diff,1
ENST00000600213_____3|738|diff,1
ENST00000303910_____4|172|diff,1
promoter__chr6___27687863____27688863_pos|628|same,0
enhancer__chr11___65504177____65505177_pos|331|diff,1
L1MEc__chr12___120793783____120794391_neg|84|same,0
NR_146154_____1|2680|same,0
ENST00000385240_____1|35|same,0
ENST00000384871_____1|23|same,0
ENST00000478928_____1|4991|same,0
ENST00000267119_____5|508|diff,1
ENST00000565907_____1|357|diff,1
ENST00000361390_____2|224|same,0
ENST00000403734_____2|3562|same,0
ENST00000410423_____1|87|same,0
enhancer__chr12___12849932____12851332_pos|1336|diff,1
enhancer__chrX___41348659____41354659_pos|1502|same,0
enhancer__chr1___16677931____16680731_neg|2479|diff,1
enhancer__chr21___39273934____39274734_neg|291|same,0
enhancer__chr5___80625869____80626869_neg|41|diff,1
enhancer__chr7___140385662____140390262_neg|3452|same,0
enhancer__chr8___58595733____58597933_neg|591|same,0
SAR__chr8___43237602____43242377_pos|2525|same,0
NR_145820_____1|1530|diff,1
ENST00000408840_____1|79|same,0
ENST00000384915_____3|23|same,0
ENST00000385043_____1|21|same,0
ENST00000385011_____1|26|same,0
ENST00000384958_____1|26|same,0
ENST00000390183_____1|67|same,0
ENST00000385200_____3|32|same,0
ENST00000385135_____1|64|same,0
ENST00000384998_____1|68|same,0
ENST00000384857_____1|60|same,0
ENST00000447221_____1|1151|diff,1
ENST00000567761_____1|410|same,0
ENST00000258383_____3|734|same,0
ENST00000483135_____1|250|same,0
ENST00000336949_____6|2388|diff,1
ENST00000493298_____1|345|diff,1
ENST00000540040_____2|557|same,0
ENST00000620804_____1|5829|same,0
ENST00000622507_____1|271|same,0
ENST00000390880_____2|44|diff,1
ENST00000408534_____2|44|diff,1
ENST00000628329_____1|44|diff,1
ENST00000625845_____1|44|diff,1
ENST00000627253_____1|42|same,0
G087360__chrM___9934____14148_neg|423|same,0
promoter__chr7___74191198____74195998_pos|3652|same,0
promoter__chr1___1785641____1786441_neg|529|diff,1
promoter__chrX___154350444____154358244_neg|3195|same,0
enhancer__chr17___8185832____8187632_pos|1381|same,0
enhancer__chr19___37571418____37574818_pos|1226|same,0
enhancer__chr11___59798375____59806575_neg|33|same,0
enhancer__chr6___56631484____56666084_neg|34087|same,0
enhancer__chr9___33160402____33176602_neg|11065|diff,1
L1M1__chr7___66340233____66340798_pos|462|same,0
NR_146119_____1|1530|diff,1
NR_003286_____4|1531|diff,1
ENST00000384858_____1|26|same,0
ENST00000408479_____1|71|same,0
ENST00000385230_____1|21|same,0
ENST00000385300_____1|60|same,0
ENST00000385238_____1|23|same,0
ENST00000607520_____1|3125|same,0
ENST00000521051_____1|211|same,0
ENST00000582126_____1|463|same,0
ENST00000498711_____1|2453|same,0
ENST00000480615_____1|573|diff,1
ENST00000307366_____7|120|same,0
ENST00000604929_____1|1590|diff,1
ENST00000356476_____2|170|same,0
ENST00000543500_____2|1427|same,0
ENST00000619918_____1|5830|same,0
promoter__chr16___3183598____3185398_neg|1247|same,0
enhancer__chr11___108325253____108330253_pos|841|same,0
enhancer__chr12___52236082____52249282_pos|7024|diff,1
enhancer__chr2___210010786____210011586_pos|473|same,0
enhancer__chr10___93373663____93375463_neg|598|same,0
NR_146152_____1|1532|diff,1
NR_146154_____1|1266|same,0
ENST00000362219_____2|27|same,0
ENST00000385189_____3|24|same,0
ENST00000521276_____3|46|same,0
ENST00000470944_____1|1448|diff,1
ENST00000492798_____1|189|diff,1
ENST00000361789_____2|485|diff,1
ENST00000364688_____1|71|diff,1
ENST00000410533_____1|92|same,0
promoter__chr6___110979811____110983811_pos|2291|diff,1
promoter__chr5___134194111____134200111_neg|3107|diff,1
enhancer__chr1___227558253____227561053_pos|100|same,0
enhancer__chr15___65868555____65869155_neg|75|same,0
ENST00000385006_____1|24|same,0
ENST00000443778_____2|1702|diff,1
ENST00000397149_____3|156|same,0
ENST00000497971_____1|1670|diff,1
ENST00000306024_____3|504|same,0
ENST00000409602_____1|3190|diff,1
ENST00000403734_____2|1378|same,0
ENST00000615164_____2|97|diff,1
T198785|2823|same,0
G033992__chr17___7059204____7094003_pos|10179|same,0
promoter__chr2___202925787____202930187_pos|232|same,0
promoter__chr18___3306402____3307802_neg|938|same,0
promoter__chr19___7886915____7887115_neg|121|diff,1
enhancer__chr15___59345017____59349617_pos|2627|same,0
enhancer__chr3___50419761____50420561_pos|121|same,0
enhancer__chr4___7581873____7583273_pos|643|same,0
enhancer__chr17___41883695____41886695_neg|2480|same,0
L2c__chrX___74218419____74218583_neg|115|same,0
NR_046235_____3|9199|same,0
NR_003287_____4|1275|same,0
ENST00000431311_____1|205|same,0
ENST00000519363_____1|401|diff,1
ENST00000584056_____1|265|same,0
ENST00000557960_____1|54|diff,1
T122847|1624|same,0
G004258__chr1___144419190____144442605_pos|135|same,0
G004492__chr1___148279544____148286961_pos|1801|same,0
enhancer__chr5___115554905____115558705_pos|888|same,0
ENST00000579544_____1|72|same,0
ENST00000452982_____1|85|same,0
ENST00000532068_____1|650|same,0
ENST00000630360_____1|1018|same,0
ENST00000514318_____1|148|diff,1
ENST00000618742_____2|2282|same,0
8414|38|same,0
T223033|650|same,0
T343164|4907|same,0
G004258__chr1___148279544____148286961_pos|1801|same,0
G033992__chr17___19603208____19603796_pos|138|same,0
G078490__chr7___47582558____47607948_neg|10788|same,0
promoter__chr14___35435892____35436692_pos|502|same,0
promoter__chr7___144723241____144726441_neg|1163|same,0
promoter__chr8___8138858____8140258_neg|1348|same,0
enhancer__chr19___43647796____43650996_pos|1255|same,0
enhancer__chr2___85537655____85539655_pos|1629|same,0
enhancer__chr5___181171588____181175588_pos|2119|same,0
enhancer__chr7___94221416____94224816_pos|2901|same,0
enhancer__chr2___238211281____238211881_neg|383|same,0
enhancer__chr8___127221791____127239991_neg|17952|diff,1
ENST00000625982_____1|53|same,0
ENST00000623717_____1|2365|same,0
ENST00000266079_____4|2447|same,0
ENST00000397149_____3|933|diff,1
ENST00000497453_____1|528|same,0
ENST00000320431_____7|665|same,0
ENST00000617010_____2|8125|diff,1
ENST00000640357_____1|1410|same,0
T125535|11184|same,0
promoter__chr6___24975414____24976614_pos|974|same,0
promoter__chr10___26905459____26907059_neg|1343|same,0
promoter__chr16___2519197____2521397_neg|232|same,0
enhancer__chr13___109537451____109538451_pos|461|same,0
enhancer__chr17___48927462____48928062_pos|373|diff,1
enhancer__chr2___39522251____39529651_pos|5450|same,0
ENST00000315707_____3|659|same,0
ENST00000558424_____1|1263|same,0
ENST00000616097_____1|64|same,0
ENST00000528017_____1|3659|same,0
ENST00000496890_____1|90|same,0
ENST00000537388_____1|2328|same,0
ENST00000558573_____1|523|same,0
T156338|6423|same,0
G078490__chr7___37547398____37585499_neg|35740|same,0
G078490__chr7___97773506____97851687_neg|10681|same,0
NR_146151_____1|6931|same,0
NR_046235_____3|6961|same,0
ENST00000587838_____1|741|diff,1
ENST00000515733_____1|127|same,0
ENST00000517384_____1|298|same,0
ENST00000578640_____1|373|same,0
ENST00000632058_____1|1187|same,0
ENST00000607287_____1|515|same,0
ENST00000608405_____2|333|same,0
ENST00000624592_____1|728|same,0
ENST00000511231_____1|204|same,0
ENST00000475871_____1|234|same,0
ENST00000226091_____2|130|same,0
ENST00000448778_____1|361|same,0
ENST00000377474_____3|4314|same,0
ENST00000361381_____2|715|diff,1
ENST00000436881_____2|3385|same,0
ENST00000600213_____3|61|same,0
G033992__chr17___34818833____34852851_pos|33976|same,0
ENST00000420938_____1|410|diff,1
ENST00000362079_____2|402|same,0
NR_145819_____1|3420|diff,1
ENST00000566747_____1|3510|diff,1
ENST00000370355_____2|1843|same,0
