sample,label
ENST00000363286_____1|50|same,0
T020083|1466|same,0
G004258__chr1___148279544____148286961_pos|1892|same,0
G004418__chr1___148279544____148286961_pos|1892|same,0
G004397__chr1___148279544____148286961_pos|1892|same,0
G087360__chrM___7825____8970_neg|753|diff,1
promoter__chr6___26021614____26022414_pos|47|same,0
enhancer__chr16___14853741____14853941_pos|68|same,0
enhancer__chr4___105485545____105485945_pos|258|same,0
enhancer__chr8___90508820____90513220_pos|2386|same,0
enhancer__chr1___19170332____19175132_neg|2048|same,0
enhancer__chr5___181185388____181190188_neg|1255|same,0
NR_146144_____1|1160|diff,1
NR_146144_____1|11005|same,0
NR_146146_____1|651|same,0
NR_145822_____1|2149|same,0
NR_145822_____1|2260|same,0
NR_146117_____1|3757|same,0
ENST00000504082_____1|380|diff,1
ENST00000563103_____1|147|same,0
ENST00000574245_____1|646|same,0
ENST00000467957_____1|563|same,0
ENST00000485756_____1|155|diff,1
ENST00000473525_____1|240|same,0
ENST00000361575_____3|319|diff,1
T199681|1130|same,0
G004418__chr1___145982791____146044553_pos|56656|same,0
G004258__chr1___145982791____146044553_pos|56656|same,0
promoter__chr1___19608132____19614732_pos|142|same,0
enhancer__chr15___62952656____62954856_pos|1353|same,0
enhancer__chr21___44321620____44324220_pos|2505|same,0
enhancer__chr3___41198501____41202501_pos|1122|same,0
enhancer__chr9___14431202____14435402_neg|1390|same,0
enhancer__chr9___35657203____35663203_neg|5183|same,0
NR_146144_____1|7168|diff,1
NR_146151_____1|10995|same,0
NR_146154_____1|2128|same,0
NR_145819_____1|10078|diff,1
ENST00000315707_____3|596|same,0
ENST00000371554_____2|1709|same,0
ENST00000600213_____3|230|same,0
ENST00000613778_____1|86|same,0
G004492__chr1___145982791____146044553_pos|56656|same,0
enhancer__chr2___169814798____169816998_pos|1509|diff,1
enhancer__chr13___30668863____30676463_neg|2420|same,0
enhancer__chr2___127798286____127800886_neg|1886|same,0
NR_146144_____1|4941|same,0
NR_146144_____1|10046|same,0
NR_146146_____1|102|same,0
NR_146148_____1|2486|same,0
NR_146148_____1|2677|same,0
NR_146152_____1|176|same,0
NR_145820_____1|108|same,0
NR_145822_____1|3120|diff,1
NR_146119_____1|108|same,0
NR_003286_____4|109|same,0
NR_003287_____4|2155|same,0
ENST00000498711_____1|2450|same,0
ENST00000570382_____1|404|same,0
ENST00000362899_____2|30|diff,1
ENST00000627253_____1|30|diff,1
ENST00000384472_____1|68|same,0
ENST00000390851_____1|68|same,0
ENST00000615427_____1|89|same,0
promoter__chr16___3171597____3174397_pos|444|same,0
enhancer__chr19___49495119____49497719_pos|1318|same,0
enhancer__chr3___49269559____49270959_pos|461|same,0
enhancer__chr2___215426987____215433787_neg|2985|same,0
NR_146144_____1|1087|diff,1
NR_146144_____1|6253|diff,1
NR_146148_____1|2147|same,0
NR_146151_____1|3516|same,0
NR_145819_____1|1086|diff,1
NR_145819_____1|6269|same,0
NR_146117_____1|10605|same,0
NR_046235_____3|4396|same,0
ENST00000550290_____2|1469|same,0
ENST00000554988_____1|465|same,0
ENST00000573866_____2|36|diff,1
ENST00000478698_____1|372|same,0
ENST00000565907_____1|351|diff,1
ENST00000361789_____2|832|diff,1
ENST00000536684_____2|438|same,0
ENST00000600213_____3|398|same,0
ENST00000584923_____1|36|diff,1
ENST00000516659_____1|89|same,0
ENST00000618602_____1|88|same,0
promoter__chr17___8138432____8140632_neg|1153|same,0
enhancer__chr5___34801981____34804381_pos|300|same,0
enhancer__chr5___72194661____72214061_pos|12203|same,0
enhancer__chr11___93730538____93731138_neg|491|same,0
enhancer__chr12___124926548____124928348_neg|924|same,0
enhancer__chr17___82490840____82494840_neg|101|diff,1
NR_146151_____1|6316|same,0
NR_146154_____1|2680|same,0
NR_046235_____3|1086|diff,1
NR_046235_____3|10618|same,0
ENST00000529548_____1|308|same,0
ENST00000556922_____1|2639|same,0
ENST00000384034_____2|37|same,0
ENST00000410482_____1|89|same,0
ENST00000411069_____1|88|same,0
ENST00000617785_____1|89|same,0
ENST00000619465_____1|89|same,0
G087360__chrM___14742____15537_neg|196|same,0
promoter__chr21___46114230____46118630_pos|1605|same,0
promoter__chr16___31568277____31571077_neg|1987|diff,1
promoter__chr6___26312414____26314414_neg|1263|same,0
enhancer__chr1___173867016____173868416_neg|709|diff,1
enhancer__chr11___1991218____1999618_neg|2328|same,0
LSU____rRNA_Hsa__chr8___69690013____69690385_neg|292|same,0
NR_146144_____1|743|same,0
NR_146148_____1|1187|same,0
NR_146151_____1|1087|diff,1
NR_146151_____1|4373|same,0
NR_146151_____1|8263|same,0
NR_146154_____1|372|same,0
NR_146154_____1|1182|same,0
NR_146117_____1|1087|same,0
NR_003287_____4|372|same,0
ENST00000530422_____1|29|same,0
ENST00000563931_____1|4214|same,0
ENST00000631190_____1|635|same,0
ENST00000616535_____1|86|same,0
T019881|12598|diff,1
T111978|1184|same,0
T233940|2783|same,0
enhancer__chr15___75337953____75338153_pos|121|same,0
enhancer__chr16___89360790____89361590_neg|266|same,0
NR_146144_____1|6336|same,0
NR_146144_____1|12510|same,0
NR_146151_____1|4842|diff,1
NR_145819_____1|4865|diff,1
NR_145819_____1|4961|same,0
NR_146117_____1|12563|same,0
NR_146118_____1|373|same,0
NR_046235_____3|4865|diff,1
NR_046235_____3|9594|diff,1
ENST00000583516_____1|1685|same,0
ENST00000605533_____1|237|same,0
ENST00000357495_____3|1935|same,0
ENST00000410508_____1|90|same,0
G004418__chr1___145982791____146044553_pos|54265|same,0
promoter__chr1___248873755____248873955_pos|95|same,0
promoter__chr5___171391186____171392186_pos|125|same,0
enhancer__chr15___94735763____94737963_pos|1329|same,0
enhancer__chr17___41688696____41689496_pos|341|same,0
enhancer__chr6___167936422____167944022_pos|6820|same,0
enhancer__chr6___27662663____27671263_neg|674|diff,1
LSU____rRNA_Hsa__chrM___2589____2745_pos|30|same,0
NR_146144_____1|4854|diff,1
NR_146144_____1|5806|same,0
NR_146151_____1|5794|same,0
NR_145819_____1|5820|same,0
NR_145819_____1|8860|same,0
NR_145822_____1|374|same,0
NR_146117_____1|5824|same,0
NR_146118_____1|2159|same,0
NR_046235_____3|916|same,0
NR_046235_____3|4954|same,0
NR_046235_____3|5820|same,0
ENST00000586885_____1|1429|same,0
ENST00000619601_____1|426|same,0
ENST00000495810_____1|323|same,0
ENST00000361624_____2|546|diff,1
T093830|5490|same,0
G069974__chr6___26758464____26831171_pos|22206|same,0
promoter__chr17___8176032____8187032_pos|10891|diff,1
enhancer__chr17___8185832____8187632_pos|1377|same,0
enhancer__chr12___53672482____53676882_neg|1720|same,0
enhancer__chr18___61865807____61866607_neg|659|same,0
enhancer__chr5___136079113____136082913_neg|2385|diff,1
enhancer__chr6___28895465____28897265_neg|1024|diff,1
NR_146148_____1|372|same,0
NR_145819_____1|4398|same,0
NR_145822_____1|2695|same,0
NR_146117_____1|4402|same,0
ENST00000385135_____1|24|same,0
ENST00000360737_____4|2034|diff,1
ENST00000605502_____1|419|same,0
ENST00000339812_____2|250|same,0
ENST00000625845_____1|41|diff,1
ENST00000363925_____1|76|diff,1
ENST00000410533_____1|87|same,0
ENST00000410604_____1|96|same,0
G033992__chr17___22520709____22523110_pos|2007|diff,1
promoter__chr2___215427987____215429787_neg|1445|same,0
NR_146144_____1|4387|same,0
NR_146144_____1|8276|diff,1
NR_146144_____1|8483|same,0
NR_146151_____1|2895|diff,1
NR_145819_____1|8506|same,0
NR_146117_____1|8307|diff,1
NR_146118_____1|582|same,0
NR_046235_____3|8300|same,0
NR_046235_____3|12552|same,0
NR_003287_____4|582|same,0
ENST00000461832_____1|521|same,0
ENST00000428647_____1|1365|same,0
ENST00000602478_____1|124|diff,1
ENST00000626826_____1|114708|same,0
ENST00000371554_____2|981|same,0
ENST00000370355_____2|2674|same,0
ENST00000584056_____1|247|same,0
ENST00000357495_____3|1827|diff,1
ENST00000357495_____3|2665|diff,1
ENST00000476300_____1|429|same,0
ENST00000548470_____1|164|same,0
ENST00000492795_____1|309|same,0
ENST00000361739_____1|421|diff,1
G004418__chr1___145148375____145169518_pos|8774|same,0
G004492__chr1___145148375____145169518_pos|8774|same,0
G004258__chr1___145148375____145169518_pos|8774|same,0
promoter__chr19___1254001____1258401_pos|3513|same,0
promoter__chr20___17620155____17625755_neg|5407|same,0
enhancer__chr1___234593208____234593808_pos|170|same,0
enhancer__chr19___11490585____11495785_neg|218|same,0
enhancer__chr3___184354424____184355024_neg|286|same,0
enhancer__chr5___138555713____138556713_neg|632|diff,1
SSU____rRNA_Hsa__chr16___34160029____34161894_pos|1785|same,0
LSU____rRNA_Hsa__chr19___43407513____43408015_pos|380|same,0
NR_146148_____1|583|same,0
NR_146151_____1|8474|same,0
NR_146151_____1|11669|same,0
NR_145819_____1|8178|same,0
NR_146117_____1|4965|same,0
NR_146117_____1|8729|same,0
NR_046235_____3|7290|diff,1
ENST00000408840_____1|79|same,0
ENST00000384970_____1|31|same,0
ENST00000362317_____1|27|same,0
ENST00000384898_____1|30|same,0
ENST00000384999_____1|24|same,0
ENST00000385255_____3|22|same,0
ENST00000384871_____1|23|same,0
ENST00000623470_____1|2420|diff,1
ENST00000479165_____1|1208|same,0
ENST00000360270_____6|1700|same,0
ENST00000467816_____1|230|diff,1
ENST00000390880_____2|41|same,0
ENST00000410423_____1|89|same,0
ENST00000410494_____1|50|same,0
ENST00000410694_____1|92|same,0
promoter__chr19___7886915____7887115_neg|100|same,0
enhancer__chr11___67609777____67616177_pos|1703|same,0
enhancer__chr2___25341123____25344923_pos|838|same,0
enhancer__chr6___47561146____47563346_pos|1730|same,0
enhancer__chr11___1991218____1999618_neg|2537|same,0
enhancer__chr15___82535139____82539282_neg|351|same,0
NR_145822_____1|4780|same,0
NR_146117_____1|10689|same,0
NR_146117_____1|11057|same,0
ENST00000385289_____1|30|same,0
ENST00000385240_____1|35|same,0
ENST00000384915_____3|23|same,0
ENST00000385266_____1|59|same,0
ENST00000385043_____1|21|same,0
ENST00000384853_____1|35|same,0
ENST00000385011_____1|26|same,0
ENST00000385006_____1|24|same,0
ENST00000385238_____1|23|same,0
ENST00000385200_____3|32|same,0
ENST00000385135_____1|64|same,0
ENST00000607520_____1|3125|same,0
ENST00000521051_____1|211|same,0
ENST00000324460_____6|277|diff,1
ENST00000371554_____2|233|same,0
ENST00000382512_____3|22|same,0
ENST00000396384_____1|1118|diff,1
ENST00000600213_____3|332|same,0
ENST00000628329_____1|44|diff,1
ENST00000410794_____1|79|same,0
T008160|1495|same,0
G033992__chr17___32796231____32828432_pos|26450|same,0
G078490__chr7___130265007____130296701_neg|2930|same,0
promoter__chr16___3183598____3185398_neg|1246|same,0
enhancer__chr19___10548324____10555524_pos|3857|same,0
enhancer__chr2___101838474____101842874_pos|1357|same,0
enhancer__chr22___37561701____37576901_pos|11708|same,0
enhancer__chr4___26390982____26392182_pos|686|same,0
enhancer__chr5___72194661____72214061_pos|1538|same,0
enhancer__chr9___20763801____20766801_pos|1149|same,0
enhancer__chr12___12163732____12167532_neg|2322|same,0
enhancer__chr5___181216188____181220588_neg|2306|diff,1
enhancer__chr6___132401275____132405475_neg|3838|same,0
enhancer__chrX___154363844____154371244_neg|6001|same,0
NR_146148_____1|2748|same,0
NR_146154_____1|3113|same,0
NR_046235_____3|10683|same,0
NR_046235_____3|11053|same,0
ENST00000384891_____1|33|same,0
ENST00000385189_____3|24|same,0
ENST00000591554_____1|22|same,0
ENST00000390225_____1|29|same,0
ENST00000362166_____1|61|same,0
ENST00000384958_____1|26|same,0
ENST00000362173_____1|51|same,0
ENST00000390183_____1|67|same,0
ENST00000443966_____2|2228|same,0
ENST00000553658_____1|54|same,0
ENST00000623486_____1|629|same,0
ENST00000519363_____1|397|same,0
ENST00000484616_____2|477|diff,1
ENST00000492798_____1|48|same,0
ENST00000361789_____2|484|diff,1
ENST00000577988_____2|45|diff,1
ENST00000481857_____3|70|same,0
G033992__chr17___8100551____8128648_pos|25246|same,0
promoter__chr6___28642265____28644065_pos|1232|same,0
promoter__chr12___68981486____68988886_neg|5509|same,0
promoter__chr6___26312414____26314414_neg|1800|same,0
enhancer__chr1___38990954____38991354_pos|112|same,0
enhancer__chr10___102628663____102646063_pos|15047|same,0
enhancer__chr10___124044904____124050704_pos|5126|same,0
enhancer__chr11___4058418____4061018_pos|888|same,0
enhancer__chr2___45466253____45466453_pos|153|same,0
enhancer__chr5___181171588____181175588_pos|2115|same,0
enhancer__chr6___30579665____30585065_pos|4731|same,0
enhancer__chr1___188377023____188378823_neg|697|same,0
enhancer__chr15___65868555____65869155_neg|75|same,0
enhancer__chr16___88533390____88534590_neg|758|same,0
enhancer__chr17___8160832____8166632_neg|4241|same,0
enhancer__chr4___90838203____90840003_neg|896|same,0
enhancer__chr6___26327814____26332214_neg|752|same,0
HERVIP10F____int__chr2___99497181____99499719_pos|399|same,0
NR_146144_____1|8662|same,0
NR_145822_____1|3784|same,0
NR_146117_____1|6030|diff,1
NR_003287_____4|3793|same,0
NR_003287_____4|4872|same,0
ENST00000408206_____1|76|same,0
ENST00000385230_____1|21|same,0
ENST00000385300_____1|60|same,0
ENST00000521276_____3|46|same,0
ENST00000362227_____3|47|same,0
ENST00000487010_____1|1740|same,0
ENST00000560710_____1|37|same,0
ENST00000478340_____2|798|diff,1
ENST00000380876_____4|2161|same,0
ENST00000408493_____2|108|diff,1
T126997|19512|same,0
T198785|2824|diff,1
promoter__chr17___8176032____8187032_pos|10378|same,0
promoter__chr19___39485880____39488280_pos|440|same,0
promoter__chr22___30976014____30978014_pos|1949|same,0
promoter__chr7___74191198____74195998_pos|3654|same,0
enhancer__chr1___227558253____227561053_pos|101|same,0
enhancer__chr10___116750109____116750909_pos|159|same,0
enhancer__chr1___119925131____119927731_neg|1948|same,0
enhancer__chr20___48204643____48205843_neg|42|same,0
L1MC5a__chr10___29044103____29044437_pos|114|same,0
LSU____rRNA_Hsa__chr2___158583879____158584285_neg|287|same,0
NR_146144_____1|12662|same,0
NR_046235_____3|7440|same,0
ENST00000315707_____3|1837|diff,1
ENST00000618966_____1|1380|diff,1
ENST00000623789_____1|11875|diff,1
ENST00000623726_____1|9939|same,0
ENST00000471055_____1|811|same,0
ENST00000277942_____6|2884|same,0
ENST00000531388_____1|2168|same,0
ENST00000363450_____1|38|diff,1
G026586__chr15___22776199____22794365_neg|7709|same,0
G033557__chr17___22528921____22532721_neg|3645|same,0
G078490__chr7___40317408____40446922_neg|19905|same,0
promoter__chr19___2702602____2703402_pos|272|same,0
promoter__chr2___27215924____27219724_pos|1684|same,0
promoter__chr19___34719415____34723615_neg|1105|same,0
promoter__chr22___32634614____32635614_neg|473|same,0
promoter__chr8___10690870____10697670_neg|1351|same,0
enhancer__chr1___63004953____63006353_pos|1300|same,0
enhancer__chr15___74434752____74442752_pos|94|same,0
enhancer__chr2___174554980____174560180_pos|4431|same,0
enhancer__chr7___98727416____98736216_pos|8245|same,0
enhancer__chr9___134730912____134731712_pos|558|same,0
enhancer__chr14___103703357____103708157_neg|2287|same,0
enhancer__chr2___236103878____236105278_neg|734|same,0
enhancer__chr9___131727971____131729171_neg|31|same,0
LSU____rRNA_Hsa__chr4___166142572____166142711_pos|33|same,0
NR_146144_____1|2906|diff,1
NR_146144_____1|8768|same,0
NR_146144_____1|13060|same,0
NR_146148_____1|866|same,0
NR_146151_____1|8752|same,0
NR_146151_____1|13052|same,0
NR_146154_____1|861|same,0
NR_145819_____1|8793|same,0
NR_146117_____1|8798|same,0
NR_146117_____1|9179|same,0
NR_146117_____1|13116|same,0
NR_046235_____3|13100|same,0
ENST00000408826_____1|60|same,0
ENST00000505546_____1|315|same,0
ENST00000605948_____1|936|same,0
ENST00000609879_____1|296|same,0
ENST00000623726_____1|9913|same,0
ENST00000585465_____2|3283|same,0
ENST00000404795_____3|1237|same,0
ENST00000553994_____1|571|same,0
ENST00000302909_____3|646|same,0
ENST00000556051_____1|270|diff,1
T085853|2807|same,0
T122847|1624|same,0
G033992__chr17___7225273____7242199_pos|12368|same,0
G033992__chr17___19756207____19840125_pos|56201|same,0
G041621__chr19___35908295____35945172_neg|8457|same,0
G078490__chr7___101756790____101814120_neg|7825|same,0
promoter__chr1___32448425____32451625_pos|961|same,0
promoter__chr15___35401015____35402015_pos|528|same,0
promoter__chr1___151093476____151095276_neg|886|same,0
promoter__chr14___62742176____62743976_neg|1143|same,0
promoter__chr18___51513834____51514034_neg|125|same,0
promoter__chr5___1501485____1503685_neg|1448|same,0
promoter__chr9___23839602____23842002_neg|1494|same,0
promoter__chrX___40659260____40659660_neg|34|diff,1
enhancer__chr1___168791914____168793314_pos|985|same,0
enhancer__chr10___52779828____52786228_pos|1012|same,0
enhancer__chr2___12022172____12025572_pos|2362|diff,1
enhancer__chr7___1983513____1985713_pos|1761|same,0
enhancer__chr13___74512061____74516261_neg|1890|same,0
enhancer__chr14___54779382____54786782_neg|5760|same,0
enhancer__chr16___58448894____58458094_neg|9052|same,0
enhancer__chr18___79762824____79763424_neg|136|same,0
enhancer__chr19___15230589____15231589_neg|519|same,0
enhancer__chr3___123413573____123416573_neg|2300|same,0
enhancer__chrX___31669441____31671641_neg|1836|same,0
MER21C__chr11___23474103____23475033_pos|738|same,0
MER113A__chr3___113818673____113818878_pos|54|same,0
L1PB1__chr20___16852177____16855808_neg|2874|same,0
NR_146144_____1|6145|same,0
NR_145819_____1|13096|same,0
NR_145822_____1|867|same,0
NR_146117_____1|6165|same,0
NR_146118_____1|866|same,0
NR_046235_____3|3229|same,0
NR_046235_____3|8790|same,0
NR_003287_____4|866|same,0
ENST00000473434_____1|2352|diff,1
ENST00000452982_____1|85|same,0
ENST00000431311_____1|205|same,0
ENST00000514568_____2|962|same,0
ENST00000517961_____3|157|diff,1
ENST00000519782_____1|281|same,0
ENST00000532068_____1|650|same,0
ENST00000601559_____1|192|same,0
ENST00000630360_____1|1018|same,0
ENST00000637833_____1|2901|same,0
ENST00000252997_____2|166|same,0
ENST00000484297_____1|402|diff,1
ENST00000419842_____1|2330|same,0
ENST00000530269_____1|117|same,0
ENST00000463343_____1|489|same,0
ENST00000371126_____2|75|same,0
ENST00000506831_____1|308|same,0
